commanded position, signed delta, theoretical position, actual position, error
3.7664, -3.31, 3.77,3.9224,0.156
-1.3602, 5.13, -1.36,-1.36,-0.0002
5.13271, -6.49, 5.13,4.9776,-0.15511
-6.03133, -11.16, -6.03,-5.8776,-0.15373
-1.55816, -4.47, -1.56,-1.7124,0.15424
-1.8299, -0.27, -1.83,-1.6776,-0.1523
-9.7661, 7.94, -9.77,-9.77,0.0039
5.39336, -15.16, 5.39,5.2376,-0.15576
3.35816, -2.03, 3.36,3.5124,0.15424
-0.19085, 3.55, -0.19,-0.19,-0.00085
9.42544, -9.62, 9.43,9.2776,-0.14784
3.36648, -6.06, 3.37,3.5224,0.15592
5.5412, -2.17, 5.54,5.3876,-0.1536
-9.20407, -14.74, -9.2,-9.0476,-0.15647
9.98199, -19.18, 9.98,9.8276,-0.15439
0.55523, -9.42, 0.56,0.7124,0.15717
5.53481, -4.97, 5.53,5.3776,-0.15721
2.05335, -3.48, 2.05,2.2024,0.14905
0.13725, 1.91, 0.14,0.14,0.00275
-0.00501, 0.15, -0.01,-0.01,0.00499
-2.05539, 2.05, -2.06,-2.06,0.00461
-7.99974, 5.94, -8,-8,0.00026
-2.65395, -5.35, -2.65,-2.8024,0.14845
1.38119, 4.03, 1.38,1.38,-0.00119
7.22962, 5.85, 7.23,7.23,0.00038
8.67818, 1.45, 8.68,8.68,0.00182
2.68597, -5.99, 2.69,2.8424,0.15643
-8.80379, 11.49, -8.8,-8.8,-0.00379
9.49102, -18.29, 9.49,9.3376,-0.15342
-9.05679, -18.55, -9.06,-8.9076,-0.14919
7.7182, -16.78, 7.72,7.5676,-0.1506
8.82792, 1.11, 8.83,8.83,0.00208
6.48669, -2.34, 6.49,6.6424,0.15571
-4.29179, 10.78, -4.29,-4.29,-0.00179
-1.71995, -2.57, -1.72,-1.8724,0.15245
5.45864, 7.18, 5.46,5.46,0.00136
7.26727, 1.81, 7.27,7.27,0.00273
-3.11185, -10.38, -3.11,-2.9576,-0.15425
-9.24621, 6.14, -9.25,-9.25,0.00379
2.18701, -11.44, 2.19,2.0376,-0.14941
-1.93658, -4.13, -1.94,-1.7876,-0.14898
6.56647, -8.51, 6.57,6.4176,-0.14887
-7.30456, -13.87, -7.3,-7.1476,-0.15696
-0.20114, -7.1, -0.2,-0.3524,0.15126
0.01877, 0.22, 0.02,0.02,0.00123
8.31284, 8.29, 8.31,8.31,-0.00284
8.60675, 0.3, 8.61,8.61,0.00325
5.28896, -3.32, 5.29,5.4424,0.15344
2.70778, 2.58, 2.71,2.71,0.00222
6.77887, -4.07, 6.78,6.6276,-0.15127
2.22156, -4.56, 2.22,2.3724,0.15084
1.28272, 0.94, 1.28,1.28,-0.00272
-7.97409, 9.25, -7.97,-7.97,-0.00409
-2.28887, -5.68, -2.29,-2.4424,0.15353
-0.04788, 2.24, -0.05,-0.05,0.00212
-8.16358, -8.11, -8.16,-8.0076,-0.15598
9.82099, -17.98, 9.82,9.6676,-0.15339
7.55315, -2.27, 7.55,7.7024,0.14925
-8.0848, 15.63, -8.08,-8.08,-0.0048
-5.82339, -2.26, -5.82,-5.9724,0.14901
-8.18583, -2.37, -8.19,-8.0376,-0.14823
9.31461, -17.5, 9.31,9.1576,-0.15701
2.50517, -6.8, 2.51,2.6624,0.15723
6.36114, -3.85, 6.36,6.2076,-0.15354
-4.93792, -11.3, -4.94,-4.7876,-0.15032
3.72566, -8.67, 3.73,3.5776,-0.14806
4.0236, 0.29, 4.02,4.02,-0.0036
-2.19221, -6.21, -2.19,-2.0376,-0.15461
2.95812, -5.15, 2.96,2.8076,-0.15052
5.16617, 2.21, 5.17,5.17,0.00383
9.57358, 4.4, 9.57,9.57,-0.00358
-2.35698, -11.93, -2.36,-2.2076,-0.14938
3.89099, -6.25, 3.89,3.7376,-0.15339
-6.55551, -10.45, -6.56,-6.4076,-0.14791
1.13629, -7.7, 1.14,0.9876,-0.14869
-5.4564, -6.6, -5.46,-5.3076,-0.1488
5.04202, -10.5, 5.04,4.8876,-0.15442
-2.87128, -7.91, -2.87,-2.7176,-0.15368
-8.35873, 5.49, -8.36,-8.36,0.00127
9.93471, -18.29, 9.93,9.7776,-0.15711
-4.16135, -14.09, -4.16,-4.0076,-0.15375
8.19407, -12.35, 8.19,8.0376,-0.15647
-8.20321, -16.39, -8.2,-8.0476,-0.15561
5.616, -13.82, 5.62,5.4676,-0.1484
4.42396, -1.2, 4.42,4.5724,0.14844
-8.89258, 13.31, -8.89,-8.89,-0.00258
7.22607, -16.12, 7.23,7.0776,-0.14847
-5.74591, -12.98, -5.75,-5.5976,-0.14831
-7.41779, 1.67, -7.42,-7.42,0.00221
-3.89041, -3.53, -3.89,-4.0424,0.15199
9.8067, 13.7, 9.81,9.81,0.0033
-9.38805, -19.2, -9.39,-9.2376,-0.15045
-4.58143, -4.81, -4.58,-4.7324,0.15097
4.73975, 9.32, 4.74,4.74,0.00025
6.22783, 1.49, 6.23,6.23,0.00217
-5.07622, -11.31, -5.08,-4.9276,-0.14862
6.58361, -11.66, 6.58,6.4276,-0.15601
-9.6989, -16.28, -9.7,-9.5476,-0.1513
-6.66779, -3.03, -6.67,-6.8224,0.15461
-6.01787, 0.65, -6.02,-6.02,0.00213
6.27495, 12.29, 6.27,6.27,-0.00495
5.40003, -0.87, 5.4,5.5524,0.15237
6.64836, -1.25, 6.65,6.4976,-0.15076
-3.53471, -10.18, -3.53,-3.3776,-0.15711
4.05853, -7.59, 4.06,3.9076,-0.15093
-6.3146, -10.37, -6.31,-6.1576,-0.157
-4.19568, -2.11, -4.2,-4.3524,0.15672
-7.51309, -3.31, -7.51,-7.3576,-0.15549
-5.42458, -2.09, -5.42,-5.5724,0.14782
5.65608, 11.08, 5.66,5.66,0.00392
0.09447, -5.57, 0.09,0.2424,0.14793
-0.34937, 0.44, -0.35,-0.35,0.00063
-3.60573, 3.26, -3.61,-3.61,0.00427
-9.97249, 6.36, -9.97,-9.97,-0.00249
-4.89382, -5.08, -4.89,-5.0424,0.14858
8.86968, 13.76, 8.87,8.87,0.00032
-0.58562, -9.46, -0.59,-0.4376,-0.14802
-4.84219, 4.25, -4.84,-4.84,-0.00219
-2.5929, -2.25, -2.59,-2.7424,0.1495
7.25804, 9.85, 7.26,7.26,0.00196
-1.49756, -8.76, -1.5,-1.3476,-0.14996
0.33016, -1.83, 0.33,0.1776,-0.15256
6.18503, 5.86, 6.19,6.19,0.00497
1.9557, -4.23, 1.96,2.1124,0.1567
8.60414, -6.64, 8.6,8.4476,-0.15654
7.43413, -1.17, 7.43,7.5824,0.14827
4.94643, 2.48, 4.95,4.95,0.00357
-8.02119, 12.97, -8.02,-8.02,-0.00119
-5.34902, -2.67, -5.35,-5.5024,0.15338
2.93863, 8.29, 2.94,2.94,0.00137
1.22083, -1.72, 1.22,1.3724,0.15157
2.59345, -1.37, 2.59,2.4376,-0.15585
-3.32919, -5.92, -3.33,-3.1776,-0.15159
-2.7318, -0.6, -2.73,-2.8824,0.1506
-4.99379, -2.26, -4.99,-4.8376,-0.15619
-2.3848, -2.61, -2.38,-2.5324,0.1476
9.33302, 11.71, 9.33,9.33,-0.00302
3.90027, -5.43, 3.9,4.0524,0.15213
-7.95691, 11.86, -7.96,-7.96,0.00309
4.79347, -12.75, 4.79,4.6376,-0.15587
3.55769, -1.23, 3.56,3.7124,0.15471
1.15888, 2.4, 1.16,1.16,0.00112
-3.84704, 5.01, -3.85,-3.85,0.00296
1.29781, -5.15, 1.3,1.1476,-0.15021
1.68076, 0.38, 1.68,1.68,-0.00076
-3.58102, -5.26, -3.58,-3.4276,-0.15342
-1.84142, -1.74, -1.84,-1.9924,0.15098
1.13363, 2.97, 1.13,1.13,-0.00363
-6.20691, -7.34, -6.21,-6.0576,-0.14931
-4.79587, -1.41, -4.8,-4.9524,0.15653
5.15503, 9.96, 5.16,5.16,0.00497
6.53171, 1.37, 6.53,6.53,-0.00171
-4.99672, -11.53, -5,-4.8476,-0.14912
-4.49795, -0.5, -4.5,-4.6524,0.15445
-9.47762, -4.98, -9.48,-9.3276,-0.15002
8.61429, -18.09, 8.61,8.4576,-0.15669
-3.53862, -12.15, -3.54,-3.3876,-0.15102
0.37949, -3.92, 0.38,0.2276,-0.15189
-7.28168, -7.66, -7.28,-7.1276,-0.15408
5.28115, -12.56, 5.28,5.1276,-0.15355
2.09136, -3.19, 2.09,2.2424,0.15104
1.66442, 0.43, 1.66,1.66,-0.00442
-0.24963, 1.91, -0.25,-0.25,0.00037
-5.6436, 5.39, -5.64,-5.64,-0.0036
-1.51595, -4.12, -1.52,-1.6724,0.15645
2.76465, 4.28, 2.76,2.76,-0.00465
-5.22975, -7.99, -5.23,-5.0776,-0.15215
1.65154, -6.88, 1.65,1.4976,-0.15394
-3.93305, -5.58, -3.93,-3.7776,-0.15545
-2.97312, -0.96, -2.97,-3.1224,0.14928
5.75035, 8.72, 5.75,5.75,-0.00035
-1.20334, -6.95, -1.2,-1.0476,-0.15574
3.11862, -4.32, 3.12,2.9676,-0.15102
-0.09706, -3.22, -0.1,0.0524,-0.04466
-2.01877, 1.92, -2.02,-2.02,0.00123
1.37458, -3.39, 1.37,1.2176,-0.15698
-4.73155, -6.1, -4.73,-4.5776,-0.15395
4.84421, -9.57, 4.84,4.6876,-0.15661
4.24857, -0.59, 4.25,4.4024,0.15383
-9.24674, 13.5, -9.25,-9.25,0.00326
3.65855, -12.91, 3.66,3.5076,-0.15095
-7.25423, -10.91, -7.25,-7.0976,-0.15663
-0.22495, -7.03, -0.22,-0.3724,0.14745
-8.36222, -8.14, -8.36,-8.2076,-0.15462
-4.58394, -3.78, -4.58,-4.7324,0.14846
9.64245, 14.22, 9.64,9.64,-0.00245
3.48592, -6.15, 3.49,3.6424,0.15648
-3.91481, 7.4, -3.91,-3.91,-0.00481
6.24594, -10.16, 6.25,6.0976,-0.14834
3.01459, -3.24, 3.01,3.1624,0.14781
0.87764, 2.13, 0.88,0.88,0.00236
-2.04102, 2.92, -2.04,-2.04,-0.00102
-3.95011, 1.91, -3.95,-3.95,-0.00011
-1.61523, -2.33, -1.62,-1.7724,0.15717
0.66486, 2.28, 0.66,0.66,-0.00486
-0.09565, -0.76, -0.1,0.0524,-0.04325
-3.57967, 3.48, -3.58,-3.58,0.00033
7.98237, -11.56, 7.98,7.8276,-0.15477
-5.64577, -13.63, -5.65,-5.4976,-0.14817
8.37876, -14.03, 8.38,8.2276,-0.15116
7.52226, -0.86, 7.52,7.6724,0.15014
-5.31706, 12.84, -5.32,-5.32,0.00294
-0.04509, -5.27, -0.05,-0.2024,0.15731
6.23961, 6.29, 6.24,6.24,0.00039
9.69304, 3.45, 9.69,9.69,-0.00304
1.87807, -7.81, 1.88,2.0324,0.15433
-8.24622, 10.13, -8.25,-8.25,0.00378
-7.66875, -0.58, -7.67,-7.8224,0.15365
0.41892, 8.09, 0.42,0.42,0.00108
4.20672, 3.79, 4.21,4.21,0.00328
-2.43903, -6.65, -2.44,-2.2876,-0.15143
2.25681, -4.7, 2.26,2.1076,-0.14921
7.96212, 5.7, 7.96,7.96,-0.00212
1.64893, -6.31, 1.65,1.8024,0.15347
1.99795, -0.35, 2,1.8476,-0.15035
-1.03078, -3.03, -1.03,-0.8776,-0.15318
-1.56477, 0.53, -1.56,-1.56,-0.00477
0.9737, -2.53, 0.97,0.8176,-0.1561
-0.46692, -1.44, -0.47,-0.3176,-0.14932
-0.45933, -0.01, -0.46,-0.6124,0.15307
6.82318, 7.28, 6.82,6.82,-0.00318
-7.48765, -14.31, -7.49,-7.3376,-0.15005
5.78114, -13.27, 5.78,5.6276,-0.15354
2.08919, -3.69, 2.09,2.2424,0.15321
3.02602, -0.94, 3.03,2.8776,-0.14842
6.20625, 3.18, 6.21,6.21,0.00375
8.73993, 2.53, 8.74,8.74,7E-05
-9.30494, -18.04, -9.3,-9.1476,-0.15734
-9.61022, 0.31, -9.61,-9.61,-0.00022
-0.49616, -9.11, -0.5,-0.6524,0.15624
1.0037, 1.5, 1,1,-0.0037
-5.4914, -6.49, -5.49,-5.3376,-0.1538
1.79473, -7.28, 1.79,1.6376,-0.15713
-7.37309, -9.16, -7.37,-7.2176,-0.15549
9.92525, -17.3, 9.93,9.7776,-0.14765
8.49573, -1.43, 8.5,8.6524,0.15667
0.06671, 8.43, 0.07,0.07,0.00329
-8.72138, 8.79, -8.72,-8.72,-0.00138
-3.68698, -5.03, -3.69,-3.8424,0.15542
2.3365, 6.03, 2.34,2.34,0.0035
7.06349, 4.72, 7.06,7.06,-0.00349
2.57989, -4.48, 2.58,2.7324,0.15251
-2.55482, 5.13, -2.55,-2.55,-0.00482
-8.68396, 6.13, -8.68,-8.68,-0.00396
2.32492, -11, 2.32,2.1676,-0.15732
6.38354, 4.06, 6.38,6.38,-0.00354
-4.20344, -10.58, -4.2,-4.0476,-0.15584
8.37527, -12.58, 8.38,8.2276,-0.14767
-4.51232, -12.89, -4.51,-4.3576,-0.15472
-7.54997, 3.04, -7.55,-7.55,3E-05
7.31008, -14.86, 7.31,7.1576,-0.15248
-2.96116, -10.27, -2.96,-2.8076,-0.15356
-0.93399, -2.03, -0.93,-1.0824,0.14841
3.17357, 4.1, 3.17,3.17,-0.00357
0.46501, -2.7, 0.47,0.6224,0.15739
5.64658, -5.18, 5.65,5.4976,-0.14898
-7.40769, -13.06, -7.41,-7.2576,-0.15009
9.04325, -16.45, 9.04,8.8876,-0.15565
8.69509, -0.34, 8.7,8.8524,0.15731
-3.15938, 11.86, -3.16,-3.16,0.00062
-9.74559, 6.59, -9.75,-9.75,0.00441
-2.38718, -7.36, -2.39,-2.5424,0.15522
-8.34791, -5.96, -8.35,-8.1976,-0.15031
-5.4688, -2.88, -5.47,-5.6224,0.1536
0.30478, 5.77, 0.3,0.3,-0.00478
7.12572, 6.83, 7.13,7.13,0.00428
-4.86559, -12, -4.87,-4.7176,-0.14799
6.38978, -11.26, 6.39,6.2376,-0.15218
6.84126, 0.45, 6.84,6.84,-0.00126
-3.7089, -10.55, -3.71,-3.5576,-0.1513
-7.31523, 3.61, -7.32,-7.32,0.00477
-9.85081, 2.53, -9.85,-9.85,-0.00081
5.00503, -14.86, 5.01,4.8576,-0.14743
7.62146, 2.61, 7.62,7.62,-0.00146
-8.70414, -16.32, -8.7,-8.5476,-0.15654
-2.70539, -5.99, -2.71,-2.8624,0.15701
1.28026, 3.99, 1.28,1.28,-0.00026
-2.66241, -3.94, -2.66,-2.5076,-0.15481
-1.1307, -1.53, -1.13,-1.2824,0.1517
-8.4123, -7.28, -8.41,-8.2576,-0.1547
-7.13587, -1.27, -7.14,-7.2924,0.15653
-0.42975, 6.71, -0.43,-0.43,0.00025
-2.39739, -1.97, -2.4,-2.2476,-0.14979
7.73821, -10.14, 7.74,7.5876,-0.15061
9.66752, 1.93, 9.67,9.67,0.00248
-5.43559, -15.11, -5.44,-5.2876,-0.14799
-6.57223, 1.13, -6.57,-6.57,-0.00223
-7.91704, 1.35, -7.92,-7.92,0.00296
-5.10232, -2.82, -5.1,-5.2524,0.15008
-6.71341, -1.61, -6.71,-6.5576,-0.15581
4.15398, -10.86, 4.15,3.9976,-0.15638
-5.86468, -10.01, -5.86,-5.7076,-0.15708
-7.43768, 1.58, -7.44,-7.44,0.00232
3.96155, -11.4, 3.96,3.8076,-0.15395
6.10103, 2.14, 6.1,6.1,-0.00103
9.42458, 3.32, 9.42,9.42,-0.00458
7.88571, -1.53, 7.89,8.0424,0.15669
-3.88214, 11.77, -3.88,-3.88,-0.00214
-5.82278, 1.94, -5.82,-5.82,-0.00278
-6.57242, 0.75, -6.57,-6.57,-0.00242
-4.71917, -1.85, -4.72,-4.8724,0.15323
-3.96167, 0.76, -3.96,-3.96,-0.00167
4.6829, 8.64, 4.68,4.68,-0.0029
-8.63211, -13.31, -8.63,-8.4776,-0.15451
-8.86452, 0.23, -8.86,-8.86,-0.00452
-6.54683, -2.31, -6.55,-6.7024,0.15557
5.89075, 12.44, 5.89,5.89,-0.00075
9.26541, 3.38, 9.27,9.27,0.00459
-8.12961, -17.4, -8.13,-7.9776,-0.15201
-1.91968, -6.21, -1.92,-2.0724,0.15272
-8.36746, -6.45, -8.37,-8.2176,-0.14986
-3.45979, -4.91, -3.46,-3.6124,0.15261
-1.56342, 1.9, -1.56,-1.56,-0.00342
9.18873, 10.75, 9.19,9.19,0.00127
9.78323, 0.59, 9.78,9.78,-0.00323
-9.96669, -19.75, -9.97,-9.8176,-0.14909
-2.76083, -7.21, -2.76,-2.9124,0.15157
0.46606, 3.23, 0.47,0.47,0.00394
4.74121, 4.27, 4.74,4.74,-0.00121
8.4818, 3.74, 8.48,8.48,-0.0018
-3.53219, -12.01, -3.53,-3.3776,-0.15459
0.02547, -3.56, 0.03,-0.1224,0.09693
-8.15684, -8.19, -8.16,-8.0076,-0.14924
6.48037, -14.64, 6.48,6.3276,-0.15277
2.50952, -3.97, 2.51,2.6624,0.15288
-2.0511, 4.56, -2.05,-2.05,-0.0011
1.52127, -3.57, 1.52,1.3676,-0.15367
-2.01638, -3.54, -2.02,-1.8676,-0.14878
4.32314, -6.34, 4.32,4.1676,-0.15554
-6.8974, -11.22, -6.9,-6.7476,-0.1498
-7.20564, 0.31, -7.21,-7.21,0.00436
-4.13176, -3.08, -4.13,-4.2824,0.15064
9.19304, 13.32, 9.19,9.19,-0.00304
-3.41516, -12.61, -3.42,-3.2676,-0.14756
5.21142, -8.63, 5.21,5.0576,-0.15382
0.09442, -5.12, 0.09,0.2424,0.14798
6.28997, -6.2, 6.29,6.1376,-0.15237
-4.25091, -10.54, -4.25,-4.0976,-0.15331
-9.94706, 5.7, -9.95,-9.95,0.00294
3.32442, -13.27, 3.32,3.1676,-0.15682
-2.67729, -6, -2.68,-2.5276,-0.14969
-1.42974, -1.25, -1.43,-1.5824,0.15266
3.50666, 4.94, 3.51,3.51,0.00334
0.3321, -3.18, 0.33,0.4824,0.1503
-8.69159, 9.02, -8.69,-8.69,-0.00159
-7.31598, -1.37, -7.32,-7.4724,0.15642
3.30417, 10.62, 3.3,3.3,-0.00417
-3.99411, -7.29, -3.99,-3.8376,-0.15651
1.09475, -5.08, 1.09,0.9376,-0.15715
-2.70056, -3.79, -2.7,-2.5476,-0.15296
5.78676, -8.49, 5.79,5.6376,-0.14916
-2.08928, -7.88, -2.09,-1.9376,-0.15168
-3.98754, 1.9, -3.99,-3.99,0.00246
3.82919, -7.82, 3.83,3.6776,-0.15159
5.24963, 1.42, 5.25,5.25,0.00037
0.4082, -4.84, 0.41,0.5624,0.1542
-1.29005, 1.7, -1.29,-1.29,-5E-05
-5.32887, 4.04, -5.33,-5.33,0.00113
-0.56073, -4.77, -0.56,-0.7124,0.15167
-0.31969, 0.24, -0.32,-0.32,0.00031
9.18641, 9.51, 9.19,9.19,0.00359
-3.73306, -12.92, -3.73,-3.5776,-0.15546
-3.49816, -0.23, -3.5,-3.6524,0.15424
-0.72881, 2.77, -0.73,-0.73,0.00119
-3.4118, -2.68, -3.41,-3.2576,-0.1542
8.73455, -12.14, 8.73,8.5776,-0.15695
-9.83805, -18.57, -9.84,-9.6876,-0.15045
8.65316, -18.49, 8.65,8.4976,-0.15556
3.64659, -5, 3.65,3.8024,0.15581
-1.47291, 5.12, -1.47,-1.47,-0.00291
1.0381, -2.51, 1.04,0.8876,-0.1505
6.46137, 5.42, 6.46,6.46,-0.00137
7.03901, 0.58, 7.04,7.04,0.00099
6.75376, -0.29, 6.75,6.9024,0.14864
-9.16628, 15.92, -9.17,-9.17,0.00372
1.36097, -10.53, 1.36,1.2076,-0.15337
-0.95678, -2.32, -0.96,-0.8076,-0.14918
3.41282, -4.37, 3.41,3.2576,-0.15522
-5.84653, -9.26, -5.85,-5.6976,-0.14893
8.29868, -14.15, 8.3,8.1476,-0.15108
0.64261, -7.66, 0.64,0.7924,0.14979
6.75656, -6.12, 6.76,6.6076,-0.14896
-5.23571, -12, -5.24,-5.0876,-0.14811
0.53392, -5.77, 0.53,0.3776,-0.15632
-3.37842, -3.91, -3.38,-3.2276,-0.15082
2.12662, -5.51, 2.13,1.9776,-0.14902
3.32477, 1.19, 3.32,3.32,-0.00477
-0.78615, -4.11, -0.79,-0.6376,-0.14855
8.20144, -8.99, 8.2,8.0476,-0.15384
-3.37508, -11.58, -3.38,-3.2276,-0.14748
0.64845, -4.03, 0.65,0.4976,-0.15085
-9.53358, -10.18, -9.53,-9.3776,-0.15598
6.42091, -15.95, 6.42,6.2676,-0.15331
-6.28268, -12.7, -6.28,-6.1276,-0.15508
2.20884, -8.49, 2.21,2.0576,-0.15124
-0.94969, -3.16, -0.95,-0.7976,-0.15209
0.24332, -1.19, 0.24,0.0876,-0.15572
4.59395, 4.35, 4.59,4.59,-0.00395
8.80496, 4.21, 8.8,8.8,-0.00496
5.57687, -3.22, 5.58,5.7324,0.15553
-0.83206, 6.41, -0.83,-0.83,-0.00206
-2.18354, 1.35, -2.18,-2.18,-0.00354
5.32127, -7.5, 5.32,5.1676,-0.15367
-7.64895, -12.97, -7.65,-7.4976,-0.15135
-5.89912, -1.75, -5.9,-6.0524,0.15328
-4.50706, 1.39, -4.51,-4.51,0.00294
7.60307, 12.11, 7.6,7.6,-0.00307
-4.873, -12.47, -4.87,-4.7176,-0.1554
5.0605, -9.93, 5.06,4.9076,-0.1529
-3.95994, -9.02, -3.96,-3.8076,-0.15234
9.24486, -13.2, 9.24,9.0876,-0.15726
-3.32287, -12.56, -3.32,-3.1676,-0.15527
-7.34836, 4.03, -7.35,-7.35,0.00164
3.15897, -10.51, 3.16,3.0076,-0.15137
8.68994, 5.53, 8.69,8.69,6E-05
9.51523, 0.83, 9.52,9.52,0.00477
-5.05034, -14.57, -5.05,-4.8976,-0.15274
7.3454, -12.4, 7.35,7.1976,-0.1478
-3.72882, -11.08, -3.73,-3.5776,-0.15122
7.69102, -11.42, 7.69,7.5376,-0.15342
-1.3688, -9.06, -1.37,-1.2176,-0.1512
-1.79123, 0.42, -1.79,-1.79,-0.00123
-0.20308, -1.59, -0.2,-0.3524,0.14932
7.95075, 8.15, 7.95,7.95,-0.00075
-6.44003, -14.39, -6.44,-6.2876,-0.15243
4.3454, -10.79, 4.35,4.1976,-0.1478
4.33713, -0.01, 4.34,4.4924,0.15527
8.28182, -3.94, 8.28,8.1276,-0.15422
3.25144, -5.03, 3.25,3.4024,0.15096
9.39572, -6.15, 9.4,9.2476,-0.14812
0.28972, -9.11, 0.29,0.4424,0.15268
-7.74635, 8.04, -7.75,-7.75,0.00365
-2.96557, -4.78, -2.97,-3.1224,0.15683
-8.31692, -5.35, -8.32,-8.1676,-0.14932
3.3245, -11.64, 3.32,3.1676,-0.1569
7.95685, 4.64, 7.96,7.96,0.00315
-2.67516, -10.64, -2.68,-2.5276,-0.14756
-7.64269, 4.96, -7.64,-7.64,-0.00269
6.22421, -13.86, 6.22,6.0676,-0.15661
-2.88986, -9.11, -2.89,-2.7376,-0.15226
-0.64478, -2.25, -0.64,-0.7924,0.14762
-2.4786, -1.84, -2.48,-2.3276,-0.151
-3.42818, 0.95, -3.43,-3.43,0.00182
-1.89956, -1.53, -1.9,-2.0524,0.15284
-9.74675, -7.85, -9.75,-9.5976,-0.14915
-7.78924, -1.96, -7.79,-7.9424,0.15316
-6.02817, 1.76, -6.03,-6.03,0.00183
-5.32804, 0.7, -5.33,-5.33,0.00196
-2.08321, 3.25, -2.08,-2.08,-0.00321
-7.18797, -5.11, -7.19,-7.0376,-0.15037
-0.23479, -6.96, -0.23,-0.3824,0.14761
0.90752, 1.14, 0.91,0.91,0.00248
5.15839, 4.25, 5.16,5.16,0.00161
0.58919, -4.57, 0.59,0.7424,0.15321
0.01671, 0.57, 0.02,0.02,0.00329
-7.33791, 7.36, -7.34,-7.34,0.00209
2.91276, -10.25, 2.91,2.7576,-0.15516
5.19998, 2.29, 5.2,5.2,2E-05
-4.13136, -9.33, -4.13,-3.9776,-0.15376
6.82953, -10.96, 6.83,6.6776,-0.15193
1.70771, -5.12, 1.71,1.8624,0.15469
-3.70135, 5.41, -3.7,-3.7,-0.00135
3.56475, -7.26, 3.56,3.4076,-0.15715
9.64739, 6.09, 9.65,9.65,0.00261
6.23758, -3.41, 6.24,6.3924,0.15482
-8.63063, 14.87, -8.63,-8.63,-0.00063
-0.29917, -8.33, -0.3,-0.4524,0.15323
1.01141, 1.31, 1.01,1.01,-0.00141
-1.94701, -2.96, -1.95,-1.7976,-0.14941
0.14478, -2.09, 0.14,-0.0124,-0.13238
6.89787, 6.76, 6.9,6.9,0.00213
4.19584, -2.7, 4.2,4.3524,0.15656
-4.46761, 8.67, -4.47,-4.47,0.00239
-3.79679, -0.67, -3.8,-3.9524,0.15561
-5.9716, -2.17, -5.97,-5.8176,-0.154
3.9818, -9.95, 3.98,3.8276,-0.1542
7.77143, 3.79, 7.77,7.77,-0.00143
-0.59173, -8.36, -0.59,-0.4376,-0.15413
-4.3146, 3.72, -4.31,-4.31,-0.0046
5.14379, -9.45, 5.14,4.9876,-0.15619
-9.01829, -14.16, -9.02,-8.8676,-0.15069
4.65248, -13.67, 4.65,4.4976,-0.15488
6.33993, 1.69, 6.34,6.34,7E-05
7.62156, 1.28, 7.62,7.62,-0.00156
9.96471, 2.34, 9.96,9.96,-0.00471
-6.82684, -16.79, -6.83,-6.6776,-0.14924
-2.9143, -3.92, -2.91,-3.0624,0.1481
-1.13501, 1.77, -1.14,-1.14,0.00499
3.11082, 4.25, 3.11,3.11,-0.00082
7.38888, 4.28, 7.39,7.39,0.00112
7.12368, -0.27, 7.12,7.2724,0.14872
2.72413, 4.4, 2.72,2.72,-0.00413
1.51241, 1.21, 1.51,1.51,-0.00241
-2.82548, 4.34, -2.83,-2.83,0.00452
0.31668, -3.15, 0.32,0.1676,-0.14908
-5.94824, -6.27, -5.95,-5.7976,-0.15064
0.95726, -6.91, 0.96,0.8076,-0.14966
-5.90074, -6.86, -5.9,-5.7476,-0.15314
9.21559, -15.12, 9.22,9.0676,-0.14799
1.47624, -7.74, 1.48,1.6324,0.15616
-0.26572, 1.75, -0.27,-0.27,0.00428
8.25991, -8.53, 8.26,8.1076,-0.15231
0.54031, -7.72, 0.54,0.6924,0.15209
4.12263, -3.58, 4.12,3.9676,-0.15503
4.85604, 0.74, 4.86,4.86,0.00396
-9.03075, -13.89, -9.03,-8.8776,-0.15315
-8.46982, -0.56, -8.47,-8.6224,0.15258
6.53631, 15.01, 6.54,6.54,0.00369
-2.9747, -9.51, -2.97,-2.8176,-0.1571
-3.16626, 0.2, -3.17,-3.17,0.00374
3.41625, -6.59, 3.42,3.2676,-0.14865
8.23291, 4.81, 8.23,8.23,-0.00291
-8.88854, -17.12, -8.89,-8.7376,-0.15094
-7.034, -1.86, -7.03,-7.1824,0.1484
3.87086, 10.9, 3.87,3.87,-0.00086
2.83785, -1.03, 2.84,2.9924,0.15455
-2.4942, 5.33, -2.49,-2.49,-0.0042
-0.79786, -1.69, -0.8,-0.9524,0.15454
-5.58686, -4.79, -5.59,-5.4376,-0.14926
-4.42966, -1.16, -4.43,-4.5824,0.15274
-1.32638, 3.1, -1.33,-1.33,0.00362
3.43301, 4.76, 3.43,3.43,-0.00301
-9.98439, -13.41, -9.98,-9.8276,-0.15679
-3.3325, -6.65, -3.33,-3.4824,0.1499
7.79925, 11.13, 7.8,7.8,0.00075
6.32637, -1.47, 6.33,6.4824,0.15603
1.66628, 4.66, 1.67,1.67,0.00372
-6.57464, 8.24, -6.57,-6.57,-0.00464
-3.43898, -3.13, -3.44,-3.5924,0.15342
-8.19835, -4.76, -8.2,-8.0476,-0.15075
4.77362, -12.97, 4.77,4.6176,-0.15602
-7.72801, -12.5, -7.73,-7.5776,-0.15041
-5.72814, -2, -5.73,-5.8824,0.15426
